61081.5,55941.4,32790.6,64645.5,71966.8,51178.0,64749.3,69585.4,61487.9,87109.3,73482.5,49016.7,67398.7,16919.5,117864.7,59265.3,72182.5,46224.1,61635.0,47910.1,93809.7,12147.4,41607.2,95807.2,74853.9,56462.8,35494.2,59308.6,54415.2,62028.9,57064.7,60642.5,54326.1,37254.2
60847.9,55992.4,33433.2,64670.2,71567.1,51987.5,66004.6,69516.3,62091.2,84900.2,75404.1,48926.6,68478.8,12516.2,114536.1,59357.5,71948.6,46112.0,61404.6,45005.4,91619.6,7388.6,38700.0,92086.1,72851.9,53050.1,35860.1,58401.9,52547.3,61456.4,56171.7,60015.9,53566.0,36062.9
63124.1,58028.1,34939.0,66732.3,73984.3,53358.8,66969.3,71659.4,63650.9,88666.8,75722.7,51076.1,69607.6,15374.6,118978.5,61360.1,74229.8,48277.5,63678.4,49185.0,95375.7,12278.6,42873.6,96714.6,76474.3,57517.2,37610.0,61215.4,56064.5,64008.4,58973.0,62610.3,56261.7,39069.3
62891.1,57853.0,34870.5,66555.0,73719.7,53343.0,67058.1,71463.6,63595.9,88035.5,75964.6,50868.1,69658.7,14387.7,118130.3,61195.0,74000.0,48063.3,63446.3,48418.4,94748.4,11213.7,42106.5,95793.9,75883.4,56655.5,37486.7,60842.8,55498.0,63705.3,58602.6,62295.6,55917.5,38630.9
62750.5,57760.8,34875.6,66458.8,73550.9,53381.3,67176.8,71351.5,63599.6,87561.9,76203.9,50751.3,69746.7,13591.3,117472.4,61110.1,73859.7,47942.5,63306.2,47836.1,94277.6,10380.4,41525.6,95074.9,75444.8,55990.1,37445.5,60587.9,55083.3,63506.9,58350.1,62088.0,55687.4,38329.6
3971505.1,3976015.8,3985731.5,3973448.4,3965970.1,3984606.2,3988759.8,3970952.4,3980970.7,3934268.7,3998606.2,3976555.3,3986337.8,3981047.9,3894633.5,3975604.0,3968057.0,3977176.3,3971368.9,3955160.7,3930180.4,3981235.5,3959986.6,3907924.2,3944701.6,3944765.5,3983452.6,3965020.1,3958549.8,3967453.4,3966129.1,3967394.0,3968558.8,3972888.2
54152.7,49170.3,26407.1,57866.1,64962.3,44953.1,58930.6,62754.3,55103.7,79722.8,68370.6,42153.7,61416.8,18762.1,110805.2,52522.9,65262.0,39344.4,54708.4,40722.9,86421.1,9060.8,34440.8,89038.4,67459.3,49531.3,28902.7,52087.7,47020.8,54937.9,49846.4,53527.4,47152.2,29928.1
50711.7,46233.4,25142.3,54794.5,61192.7,43351.0,57861.2,59497.9,52992.0,73551.0,68334.0,39088.7,60020.7,18704.4,103595.3,49611.9,61738.4,36292.9,51267.4,33770.6,80270.8,6849.8,27458.7,81550.0,61526.7,42176.3,26995.9,47648.0,41272.2,50973.8,45441.4,49492.4,42966.8,25274.2
49633.2,45257.6,24613.1,53776.0,60040.5,42640.9,57217.7,58438.6,52156.7,72026.7,67877.2,38109.6,59309.3,19595.1,101986.0,48633.1,60628.6,35326.9,50187.9,32178.6,78747.5,7852.3,25866.9,79947.7,60036.0,40566.8,26315.0,46398.8,39821.5,49801.6,44201.9,48310.2,41770.5,24054.0
50536.9,46687.5,28035.7,54937.8,60490.7,45180.2,59892.6,59373.9,54131.7,69759.1,71137.7,39607.6,61724.6,19363.5,98083.0,50018.4,61297.9,36923.8,51082.0,29186.1,76470.6,9602.3,23001.3,75519.4,58164.1,36618.2,29204.3,46404.7,38476.8,50216.1,44288.0,48682.9,42133.0,24645.6
74642.1,70225.3,48606.4,78774.9,84996.1,67078.1,81386.4,83448.8,76901.1,94455.2,91181.5,63079.9,83706.7,5761.3,120224.8,73603.6,85623.8,60285.1,75196.6,53694.7,101136.2,17169.7,47735.8,96508.7,83119.4,59716.1,50746.9,71180.9,63583.5,74737.0,69014.2,73231.8,66677.1,48962.3
68245.5,63639.7,41608.1,72255.2,78769.5,60137.0,74333.9,77007.6,70085.1,89912.0,83962.0,56513.4,76720.2,5181.7,117451.6,67017.8,79294.0,53704.2,68801.9,49325.2,96625.5,11067.4,43160.1,94242.1,78236.1,56264.9,43862.7,65198.8,58298.8,68554.4,62999.7,67073.0,60545.1,42841.7
72568.9,68151.5,46566.0,76700.6,82928.5,65026.6,79351.6,81375.0,74836.6,92564.8,89198.2,61006.0,81660.3,3858.6,118650.4,71529.8,83552.4,58211.4,73123.5,51811.6,99252.2,15095.4,45818.7,95029.4,81178.7,57985.6,48690.8,69125.4,61588.3,72670.7,66956.4,71166.6,64612.6,46896.2
72639.0,68240.7,46708.1,76782.1,82982.1,65157.6,79497.4,81448.4,74950.5,92498.9,89375.2,61094.3,81796.0,3780.7,118491.3,71618.6,83615.2,58301.7,73193.4,51742.0,99183.8,15178.4,45763.1,94849.4,81134.5,57865.2,48817.1,69160.1,61573.2,72721.7,66994.1,71215.7,64660.4,46947.1
72761.8,68358.7,46809.9,76902.1,83108.8,65263.2,79598.1,81570.4,75061.5,92644.0,89464.4,61212.5,81900.1,3925.8,118638.7,71736.7,83739.8,58419.3,73316.2,51887.4,99329.1,15297.4,45907.2,94995.5,81277.5,58013.0,48924.2,69290.8,61712.5,72848.9,67124.2,71343.4,64788.3,47074.3
64358.9,59812.9,38020.9,68406.8,74845.6,56503.6,70799.8,73135.4,66369.0,85992.6,80659.2,52677.2,73124.9,6282.5,113891.3,63191.9,75392.7,49872.5,64914.9,45459.5,92708.6,7079.8,39267.5,90847.7,74280.3,52590.3,40184.4,61235.0,54317.7,64620.3,59039.3,63134.3,56600.4,38889.0
75941.2,71556.6,50007.0,80093.6,86264.0,68467.1,82791.7,84753.5,78268.9,95423.0,92612.1,64409.9,85101.5,6885.5,120854.4,74934.3,86909.1,61618.2,76495.2,54661.8,102095.5,18493.4,48746.9,97053.7,84153.2,60512.9,52129.9,72411.2,64698.8,76000.0,70250.8,74491.4,67934.4,50226.9
75299.7,71076.8,50004.5,79542.1,85479.4,68346.5,82793.0,84131.0,77992.8,93733.4,92898.7,63930.9,85011.1,6342.7,118546.0,74447.8,86198.1,61158.9,75851.2,53004.8,100383.9,18181.8,47204.3,94636.6,82627.8,58501.3,51988.2,71490.7,63410.3,75203.4,69356.1,73681.7,67122.3,49471.3
75077.3,70842.4,49738.7,79313.3,85268.7,68088.7,82528.8,83907.7,77745.1,93612.4,92620.1,63696.0,84752.2,6076.8,118513.2,74214.1,85981.6,60922.5,75629.1,52877.5,100265.8,17925.7,47063.1,94622.7,82487.5,58420.4,51730.5,71290.7,63243.8,74993.2,69153.8,73472.6,66913.0,49255.8
74878.5,70643.8,49544.5,79114.5,85070.3,67892.8,82334.2,83708.8,77547.5,93430.0,92430.4,63497.4,84556.4,5882.3,118361.5,74015.4,85782.9,60723.9,75430.3,52693.5,100084.1,17729.3,46875.5,94479.1,82300.1,58250.5,51534.5,71093.0,63050.9,74794.8,68955.9,73274.2,66714.6,49057.2
69765.1,65222.5,43336.8,73817.4,80235.6,61847.2,76088.8,78544.3,71750.6,90864.2,85788.6,58087.5,78449.7,4044.5,117910.8,68601.5,80794.1,55282.4,70321.0,50195.8,97570.8,12380.3,44083.7,94552.5,79284.1,56875.6,45547.6,66581.2,59457.2,70003.2,64391.6,68513.5,61974.2,44256.3
69437.7,64913.9,43085.8,73502.1,79893.7,61586.2,75848.4,78221.2,71470.5,90437.7,85592.0,57776.6,78196.6,3680.4,117454.3,68293.0,80460.9,54973.0,69993.4,49762.8,97143.4,12021.2,43656.0,94094.0,78868.5,56424.9,45277.2,66220.5,59057.0,69657.5,64033.1,68165.8,61624.3,43904.5
75603.8,71189.1,49560.9,79738.2,85953.7,68036.1,82338.5,84411.1,77863.3,95321.9,92113.7,64043.7,84663.0,6670.2,120939.1,74567.4,86583.9,61248.9,76158.3,54560.0,101999.6,18132.9,48617.9,97179.5,84011.0,60508.7,51706.5,72131.3,64502.6,75693.7,69965.9,74188.0,67632.8,49919.1
63362.4,58406.3,35585.7,67100.6,74141.5,54106.3,67942.2,71982.2,64304.0,87884.2,77021.3,51381.4,70496.6,12765.4,117573.2,61760.0,74470.6,48570.5,63918.5,48042.7,94602.3,10233.6,41736.0,95088.3,75804.2,56086.8,38127.5,61114.3,55469.4,64076.8,58878.6,62651.2,56234.2,38823.3
74502.7,70048.6,48329.2,78612.8,84888.8,66819.6,81097.3,83302.5,76675.2,94583.8,90829.6,62905.6,83437.4,5867.1,120539.6,73427.5,85498.3,60107.2,75057.6,53828.5,101269.9,17020.9,47841.9,96864.1,83204.7,59950.0,50499.9,71111.1,63611.5,74635.3,68938.7,73133.8,66581.9,48862.3
75985.8,71651.1,50241.4,80167.1,86264.6,68671.0,83034.4,84805.3,78427.3,95120.9,92939.9,64503.2,85317.1,6836.1,120322.0,75027.3,86933.2,61717.0,76539.1,54365.9,101786.1,18602.8,48489.0,96476.2,83907.7,60090.6,52323.3,72366.1,64531.1,75995.4,70213.7,74482.3,67923.4,50229.4
74465.1,70234.3,49154.8,78703.0,84654.6,67496.4,81943.0,83295.7,77144.5,93027.4,92054.8,63088.1,84160.8,5493.6,118008.0,73605.7,85368.2,60315.3,75016.8,52288.8,99682.6,17331.7,46466.3,94140.0,81891.0,57867.0,51138.0,70676.1,62635.8,74379.0,68539.2,72858.2,66298.7,48642.2
75752.7,71475.8,50235.9,79966.2,85980.5,68623.8,83030.9,84579.1,78324.7,94514.0,93038.4,64328.1,85280.8,6631.3,119494.1,74849.6,86675.4,61548.9,76305.2,53771.0,101171.2,18485.4,47935.0,95609.7,83359.3,59369.3,52268.2,72033.5,64067.4,75707.0,69890.4,74189.3,67629.5,49955.5
